04/05/2018,GENERAL_MOTORS,"36,71","47,57","46,76","8,83","1,3","14,55","4,14"
11/05/2018,ACCIONA,"67,14","85,699997","82,969","15,891092",0,0,"4,28"
11/05/2018,WALMART,"83,38","105,28","109,98","26,04",0,0,"2,49"
11/05/2018,ARCELORMITTAL,"30,255","36,4750005","30,77","8,560472",0,"64,31",0
11/05/2018,GENERAL_MOTORS,"36,89","47,57","46,76","8,87","1,3","14,55","4,12"
11/05/2018,DELTA_AIRLINES,"52,9","73,415","60,79","10,37","14,6",12,"2,31"
11/05/2018,TELEFONICA,"8,348","9,735","9,998","11,698591","10,8","27,8","4,79"
11/05/2018,NETFLIX,"326,46","333,12","338,82","195,37","61,1","63,27",0
11/05/2018,CHEVRON,"129,84","139,84","133,88","30,41","-2,7","45,53","3,45"
11/05/2018,MEDIASET,"8,222","9,755","11,541","13,314171","6,6","3,68","7,34"
11/05/2018,ACERINOX,"11,9","13,4925","12,82","13,928769","9,3","27,39","3,78"
11/05/2018,DIA,"3,404","4,16","6,414","11,406251","6,3","-6,03","6,17"
11/05/2018,INDITEX,"26,75","31,5325","35,98","23,333334","10,4","8,1","2,67"
11/05/2018,COCA_COLA,"42,14","49,65","48,62","36,36","8,1","7,46","3,7"
11/05/2018,MELIA_HOTELS,12,"13,91","13,854","20,733332","11,7","12,63","1,1"
11/05/2018,ORACLE,"46,82","55,73","53,48","18,84","9,4","9,1","1,62"
11/05/2018,IBM,"144,14","168,8","171,13","12,13","2,1","2,92","4,16"
11/05/2018,FACEBOOK,"186,99","216,06","195,32","27,44","21,3","26,38",0
11/05/2018,CITI_GROUP,"72,86","83,925","80,7","12,65","14,4","15,92","1,76"
11/05/2018,CELLNEX TELECOM,"23,25","24,1900005","23,71","76,575912",0,"42,24","0,19"
11/05/2018,WALT_DISNEY,"102,07","119,9","113,19","17,04","8,3","11,14","1,65"
11/05/2018,GOOGLE,"1098,26",1291,"1186,89","61,03","7,3","16,79",0
11/05/2018,BANK_OF_AMERICA,"30,92","34,895","33,05","15,82","12,8","21,73","1,55"
11/05/2018,FERROVIAL,"17,97","21,2125005","20,353","37,041668","17,6","3,09","3,98"
11/05/2018,TESLA,"301,06","316,92","389,61",0,"127,3",35,0
11/05/2018,AMAZON,"1602,91","1824,065","1638,1","252,71","58,7","27,14",0
11/05/2018,JOHNSON_JOHNSON,"127,24","145,1","148,32","23,47","5,5","7,79","2,64"
11/05/2018,SANTANDER,"5,518","6,2875","5,995","10,752","9,8","9,51","3,99"
11/05/2018,BBVA,"6,854","7,55","7,654","9,691516","5,6","12,56","3,5"
11/05/2018,BANCO_SABADELL,"1,732","1,935","1,888","11,832355",0,0,"4,04"
11/05/2018,INDRA,"11,46","12,345",14,"15,788733",23,"22,25",0
11/05/2018,3M,"205,16","227,615","259,77","25,67","9,8","9,65","2,65"
11/05/2018,MCDONALDS,"165,39","186,69","178,7","22,11","7,5","8,55","2,44"
11/05/2018,PAYPAL,"79,2","85,05","86,32","45,99","20,5","18,74",0
11/05/2018,FORD,"11,19","12,33","13,33","6,08","-0,6","2,05","5,36"
11/05/2018,IBERDROLA,"6,512","7,0975","6,959","14,086923","8,7","6,69","5,14"
11/05/2018,MICROSOFT,"97,7","109,26","97,95","27,12","5,6","12,28","1,72"
11/05/2018,CAIXABANK,"4,301","4,53","4,361","11,558332","8,1","16,05","3,49"
11/05/2018,ALIBABA,"194,36","219,34","206,2","47,93",25,"5,16",0
11/05/2018,JP_MORGAN,"113,86",122,"119,33",15,"8,4","10,91","1,97"
11/05/2018,INTEL,"54,67","60,25","55,79","15,83","5,5","9,76","2,19"
11/05/2018,MATERCARD,"193,35","201,885","193,72","40,37","16,7","21,48","0,52"
11/05/2018,VISA,"131,82","140,09","131,75","37,81","17,7","18,17","0,64"
11/05/2018,CISCO,"45,93","49,235","46,37","23,77","10,5","9,42","2,87"
11/05/2018,TECNICAS REUNIDAS,"26,57","26,245","36,013","25,047171","97,9","16,67","5,25"
11/05/2018,BANKIA,"3,745","3,99","4,487","13,977866","14,8","0,39","2,94"
11/05/2018,APPLE,"188,59","194,49","190,37","17,38",15,"13,45","1,34"
11/05/2018,SIEMENS GAMESA,"13,84","14,8025005","20,896","22,187717","29,9","0,9","0,8"
11/05/2018,RED ELECTRICA,"17,27","17,8449995","19,826","13,400001","3,1","2,12","5,07"
11/05/2018,MERLIN PROP.,"12,775","13,175","13,09","20,031549","9,8","8,66","1,57"
11/05/2018,MAPFRE,"2,922","2,91","3,182","10,378571","11,1","11,5","5,01"
11/05/2018,NIKE,"68,43","71,205","70,25","29,6",14,"7,58","1,17"
11/05/2018,ENDESA,"19,46","19,9","21,206","14,909091","3,8","0,43","6,85"
11/05/2018,ACS,"36,59","38,6825","36,7","13,292884","8,2","2,4","3,28"
11/05/2018,GRIFOLS,"25,05","25,2125","27,526","23,366974","12,4","11,22","1,26"
11/05/2018,IAG,"7,924","7,987268","8,08","6,808849","7,3","6,38","3,15"
11/05/2018,ABERTIS,"18,25","17,9850005","19,325","17,102802","11,4","8,9","4,38"
11/05/2018,REPSOL,"16,64","16,645","16,595","10,617702",-4,"1,09","4,89"
11/05/2018,NVIDIA,"254,53",250,"260,5","55,16","16,1","9,5","0,24"
11/05/2018,GAS NATURAL,"21,82","20,585","21,55","16,8316","7,8","11,72","4,58"
11/05/2018,ENAGAS,"24,61","23,875","25,304","13,211956","-2,7","1,7","5,76"
11/05/2018,BME,"29,4","28,895","31,413","16,400312","2,2","-2,49","6,05"
11/05/2018,COLONIAL,"10,02","9,4199995","10,27","36,870369","10,3","13,53","1,65"
11/05/2018,AENA,"177,5","169,2799985","178,75","19,977091","4,5","6,63","3,66"
11/05/2018,BANKINTER,"9,104","8,6649995","9,311","14,524479","8,3","7,58","3,03"
11/05/2018,TWITTER,"32,75","29,105","36,8","66,84",20,"26,4",0
11/05/2018,AMADEUS IT GROUP,"64,24","61,8250005","64,04","25,088001","7,2","5,35","0,84"
11/05/2018,VISCOFAN,"57,8","53,715001","57,75","20,29038","5,1","3,3","2,8"
15/05/2018,ARCELORMITTAL,"30,195","36,8493005","30,77","8,607764",0,"64,31",0
15/05/2018,GENERAL_MOTORS,"36,94","47,525","46,76","8,88","0,9","14,55","4,11"
15/05/2018,ACCIONA,"67,42","83,9","82,969","15,566783","10,8","22,2","4,26"
15/05/2018,TELEFONICA,"8,052","9,735","9,749","11,607648","10,8","27,8","4,97"
15/05/2018,DELTA_AIRLINES,"52,37","73,12","60,79","10,26","14,6",12,"2,33"
15/05/2018,WALMART,"84,52","105,34","109,98","26,4","6,5","6,76","2,46"
15/05/2018,NETFLIX,"326,13","333,12","338,82","195,17","61,1","63,27",0
15/05/2018,DIA,"3,318","4,16","6,414","10,637501","6,3","-6,03","6,33"
15/05/2018,CHEVRON,"129,74","140,15","133,88","30,39","-2,7","45,53","3,45"
15/05/2018,TESLA,"284,18","316,92","389,61",0,"126,4",35,0
15/05/2018,ACERINOX,"11,74","13,4925","12,82","13,958093","9,3","27,39","3,83"
15/05/2018,MEDIASET,"8,2","9,755","11,425","13,428496","6,6","3,68","7,36"
15/05/2018,MELIA_HOTELS,"11,77","13,885","13,854","20,338984","11,7","12,63","1,12"
15/05/2018,INDITEX,"26,68","31,5325","35,98","23,464912","10,4","8,1","2,68"
15/05/2018,COCA_COLA,"41,72","49,63","48,62",36,"8,1","7,46","3,74"
15/05/2018,FACEBOOK,"184,32","216,06","195,32","27,05","21,3","26,38",0
15/05/2018,GOOGLE,"1079,23",1291,"1186,89","59,97","7,3","16,79",0
15/05/2018,FERROVIAL,"17,65","21,2125005","20,353","39,065216","17,6","3,09","4,05"
15/05/2018,ORACLE,"46,81","55,73","53,48","18,84","9,4","9,1","1,62"
15/05/2018,IBM,"143,74","168,8","171,13","12,1","2,1","2,92","4,17"
15/05/2018,INDRA,"11,04","12,345",14,"16,140846",23,"22,25",0
15/05/2018,JOHNSON_JOHNSON,"125,13","145,1","148,32","23,08","5,5","7,79","2,69"
15/05/2018,AMAZON,"1576,12","1824,065","1638,1","248,48","58,7","27,14",0
15/05/2018,CITI_GROUP,"72,68","83,94","80,7","12,62","14,4","15,92","1,76"
15/05/2018,CELLNEX TELECOM,"23,43","24,1900005","23,71","78,686859",0,"42,24","0,19"
15/05/2018,WALT_DISNEY,"102,92","119,9","113,19","16,08","8,3","11,14","1,63"
15/05/2018,SANTANDER,"5,467","6,2875","5,995","11,036","9,8","9,51","4,02"
15/05/2018,BANK_OF_AMERICA,"31,22","34,895","33,05","15,98","13,3","21,73","1,54"
15/05/2018,BBVA,"6,729","7,535","7,654","9,852514","5,6","9,86","3,57"
15/05/2018,MCDONALDS,"163,06","186,69","178,7","21,61","7,5","8,55","2,48"
15/05/2018,PAYPAL,"77,79","85,05","86,32","45,17","20,5","18,74",0
15/05/2018,TECNICAS REUNIDAS,"25,14","26,245","36,013","25,066038","97,9","16,67","5,55"
15/05/2018,FORD,"11,22","12,35","13,33","6,1","-0,6","2,05","5,35"
15/05/2018,CAIXABANK,"4,294","4,51","4,361","11,870886","8,3","20,13","3,49"
15/05/2018,3M,"202,41","218,15","259,77","25,32","9,8","9,3","2,69"
15/05/2018,IBERDROLA,"6,554","7,0975","6,959","13,962564","8,7","6,69","5,11"
15/05/2018,BANCO_SABADELL,"1,744","1,9075","1,888","12,23854",20,"4,32","4,01"
15/05/2018,INTEL,"53,92","60,25","55,79","15,62","5,5","9,76","2,23"
15/05/2018,MICROSOFT,"97,32","109,26","98,69","27,02","5,6","12,28","1,73"
15/05/2018,JP_MORGAN,"113,03",122,"119,33","14,89","8,4","10,91","1,98"
15/05/2018,MATERCARD,192,"201,885","194,72","40,08","16,7","21,48","0,52"
15/05/2018,VISA,"131,1","140,09","132,5","37,61","17,7","18,17","0,64"
15/05/2018,CISCO,"45,48","49,28","46,37","23,54","10,5","9,42","2,9"
15/05/2018,ALIBABA,"196,61","218,485","206,2","50,79",25,"5,16",0
15/05/2018,APPLE,"186,44","194,49","190,37","17,18",15,"13,45","1,57"
15/05/2018,BANKIA,"3,715","3,995","4,487","14,907727","14,8","0,39","2,97"
15/05/2018,MERLIN PROP.,"12,565","13,15","13,09","19,960938","9,8","8,66","1,59"
15/05/2018,MAPFRE,"2,885","2,91","3,18","10,435714","11,1","11,5","5,07"
15/05/2018,RED ELECTRICA,"17,135","17,9200005","19,826","13,266298","3,1","2,12","5,11"
15/05/2018,IAG,"7,814","8,00304","8,08","7,012389","7,3","6,38","3,2"
15/05/2018,NVIDIA,"245,56","250,42","260,5","53,22","16,1","9,5","0,24"
15/05/2018,SIEMENS GAMESA,"14,03","14,7225","20,871","22,105944","29,9","0,9","0,79"
15/05/2018,NIKE,"69,5","71,25","70,25","30,06",14,"7,58","1,15"
15/05/2018,GRIFOLS,"25,2","25,2125","27,526","23,949518","12,4","11,22","1,25"
15/05/2018,ACS,"36,78","38,284999","36,98","13,508823","8,2","2,4","3,26"
15/05/2018,ENDESA,"19,73","19,9","21,206","14,631577","3,8","0,43","6,76"
15/05/2018,COLONIAL,"9,61","9,4199995","10,27","37,111111","10,3","13,53","1,72"
15/05/2018,ABERTIS,"18,315","17,9850005","19,325","17,056074","11,4","8,9","4,37"
15/05/2018,BME,"29,06","29,145","31,413","16,153845","2,2","-2,49","6,13"
15/05/2018,REPSOL,"16,74","16,6699995","16,835","11,019867",-4,"1,09","4,86"
15/05/2018,ENAGAS,"24,37","24,0175","25,304","13,364432","-2,7","1,7","5,82"
15/05/2018,GAS NATURAL,"21,9","20,585","21,99","17,455999","7,8","11,72","4,57"
15/05/2018,AMADEUS IT GROUP,"64,7","62,475","64,7","25,630182","7,2","5,35","0,83"
15/05/2018,AENA,"179,5","169,2799985","179,85","20,33219","4,5","6,63","3,62"
15/05/2018,BANKINTER,"9,214","8,615","9,311","15,173333","8,3","7,58","2,99"
15/05/2018,VISCOFAN,"57,65","53,715001","57,9","20,980036","5,1","3,3","2,81"
15/05/2018,TWITTER,"32,75","27,52","36,8","66,84",20,"26,4",0
16/05/2018,ARCELORMITTAL,"30,52","36,8493005","30,77","8,607764",0,"64,31",0
16/05/2018,ACCIONA,"66,82","83,9","82,969","15,566783","10,8","22,2","4,3"
16/05/2018,TELEFONICA,"8,051","9,735","9,749","11,607648","10,8","27,8","4,97"
16/05/2018,GENERAL_MOTORS,"37,92","47,525","46,76","8,88","0,9","14,55","4,11"
16/05/2018,DIA,"3,185","4,16","6,414","10,637501","6,3","-6,03","6,59"
16/05/2018,DELTA_AIRLINES,"53,58","73,12","60,79","10,26","14,6",12,"2,33"
16/05/2018,WALMART,"85,78","105,34","109,98","26,4","6,5","6,76","2,46"
16/05/2018,NETFLIX,"328,42","333,12","338,82","195,17","61,1","63,27",0
16/05/2018,CHEVRON,"129,4","140,15","133,88","30,39","-2,7","45,53","3,45"
16/05/2018,ACERINOX,"11,8","13,4925","12,82","13,958093","9,3","27,39","3,81"
16/05/2018,MELIA_HOTELS,"11,71","13,885","13,854","20,338984","11,7","12,63","1,12"
16/05/2018,MEDIASET,"8,246","9,755","11,425","13,428496","6,6","3,68","7,32"
16/05/2018,TESLA,288,"316,92","389,61",0,"126,4",35,0
16/05/2018,COCA_COLA,"41,6","49,63","48,62",36,"8,1","7,46","3,74"
16/05/2018,FACEBOOK,"183,5","216,06","195,32","27,05","21,3","26,38",0
16/05/2018,INDITEX,"26,87","31,5325","35,98","23,464912","10,4","8,1","2,66"
16/05/2018,FERROVIAL,"17,59","21,2125005","20,353","39,065216","17,6","3,09","4,06"
16/05/2018,CITI_GROUP,"71,97","83,94","80,7","12,62","14,4","15,92","1,76"
16/05/2018,ORACLE,"46,64","55,73","53,48","18,84","9,4","9,1","1,62"
16/05/2018,SANTANDER,"5,329","6,2875","5,995","11,036","9,8","9,51","4,13"
16/05/2018,GOOGLE,"1084,33",1291,"1186,89","59,97","7,3","16,79",0
16/05/2018,JOHNSON_JOHNSON,"125,41","145,1","148,32","23,08","5,5","7,79","2,69"
16/05/2018,IBM,"144,72","168,8","171,13","12,1","2,1","2,92","4,17"
16/05/2018,BBVA,"6,62","7,535","7,654","9,852514","5,6","9,86","3,63"
16/05/2018,AMAZON,"1588,86","1824,065","1638,1","248,48","58,7","27,14",0
16/05/2018,CELLNEX TELECOM,"23,38","24,1900005","23,71","78,686859",0,"42,24","0,19"
16/05/2018,BANK_OF_AMERICA,"31,08","34,895","33,05","15,98","13,3","21,73","1,54"
16/05/2018,BANCO_SABADELL,"1,671","1,9075","1,888","12,23854",20,"4,32","4,19"
16/05/2018,CAIXABANK,"4,142","4,51","4,361","11,870886","8,3","20,13","3,62"
16/05/2018,MCDONALDS,"163,02","186,69","178,7","21,61","7,5","8,55","2,48"
16/05/2018,INDRA,"11,43","12,345",14,"16,140846",23,"22,25",0
16/05/2018,PAYPAL,"77,83","85,05","86,32","45,17","20,5","18,74",0
16/05/2018,WALT_DISNEY,"104,81","119,9","113,19","16,08","8,3","11,14","1,63"
16/05/2018,3M,"200,41","218,15","259,77","25,32","9,8","9,3","2,69"
16/05/2018,IBERDROLA,"6,508","7,0975","6,959","13,962564","8,7","6,69","5,15"
16/05/2018,MICROSOFT,"96,95","109,26","98,69","27,02","5,6","12,28","1,73"
16/05/2018,FORD,"11,39","12,35","13,33","6,1","-0,6","2,05","5,35"
16/05/2018,TECNICAS REUNIDAS,"25,64","26,245","36,013","25,066038","97,9","16,67","5,44"
16/05/2018,JP_MORGAN,"113,35",122,"119,33","14,89","8,4","10,91","1,98"
16/05/2018,MATERCARD,"192,34","201,885","194,72","40,08","16,7","21,48","0,52"
16/05/2018,VISA,"130,95","140,09","132,5","37,61","17,7","18,17","0,64"
16/05/2018,INTEL,"54,58","60,25","55,79","15,62","5,5","9,76","2,23"
16/05/2018,CISCO,"45,19","49,28","46,37","23,54","10,5","9,42","2,9"
16/05/2018,BANKIA,"3,67","3,995","4,487","14,907727","14,8","0,39",3
16/05/2018,MERLIN PROP.,"12,39","13,15","13,09","19,960938","9,8","8,66","1,61"
16/05/2018,RED ELECTRICA,"16,97","17,9200005","19,826","13,266298","3,1","2,12","5,16"
16/05/2018,ALIBABA,"198,04","218,485","206,2","50,79",25,"5,16",0
16/05/2018,APPLE,"188,12","194,49","190,37","17,18",15,"13,45","1,57"
16/05/2018,MAPFRE,"2,884","2,91","3,18","10,435714","11,1","11,5","5,08"
16/05/2018,SIEMENS GAMESA,"13,79","14,7225","20,871","22,105944","29,9","0,9","0,8"
16/05/2018,IAG,"7,824","8,00304","8,08","7,012389","7,3","6,38","3,2"
16/05/2018,NVIDIA,"246,22","250,42","260,5","53,22","16,1","9,5","0,24"
16/05/2018,ENDESA,"19,65","19,9","21,206","14,631577","3,8","0,43","6,78"
16/05/2018,GRIFOLS,"25,15","25,2125","27,526","23,949518","12,4","11,22","1,25"
16/05/2018,ACS,"36,78","38,284999","36,98","13,508823","8,2","2,4","3,26"
16/05/2018,COLONIAL,"9,55","9,4199995","10,27","37,111111","10,3","13,53","1,73"
16/05/2018,ENAGAS,"23,95","24,0175","25,304","13,364432","-2,7","1,7","5,92"
16/05/2018,ABERTIS,"18,295","17,9850005","19,325","17,056074","11,4","8,9","4,37"
16/05/2018,BME,29,"29,145","31,413","16,153845","2,2","-2,49","6,14"
16/05/2018,NIKE,"71,33","71,25","70,25","30,06",14,"7,58","1,15"
16/05/2018,REPSOL,"16,75","16,6699995","16,835","11,019867",-4,"1,09","4,86"
16/05/2018,AENA,"172,8","169,2799985","179,85","20,33219","4,5","6,63","3,76"
16/05/2018,GAS NATURAL,"21,99","20,585","21,99","17,455999","7,8","11,72","4,55"
16/05/2018,BANKINTER,"9,048","8,615","9,311","15,173333","8,3","7,58","3,04"
16/05/2018,AMADEUS IT GROUP,"65,68","62,475","64,7","25,630182","7,2","5,35","0,82"
16/05/2018,VISCOFAN,"57,55","53,715001","57,9","20,980036","5,1","3,3","2,81"
16/05/2018,TWITTER,"32,86","27,52","36,8","66,84",20,"26,4",0
